Time,Theta_SW,Theta_H,Theta_A,Theta_S,K_H,K_A,B_H,B_A
52.914,-0.09307443,0.47333693,-0.880881462,-0.096409868,0.5,0.5,0.1,0.1
52.916,-0.094480821,0.471574222,-0.881826374,-0.097813939,0.5,0.5,0.1,0.1
52.918,-0.095886833,0.469809627,-0.882767758,-0.099217618,0.5,0.5,0.1,0.1
52.92,-0.097292462,0.468043153,-0.883705611,-0.100620901,0.5,0.5,0.1,0.1
52.922,-0.098697701,0.466274807,-0.884639929,-0.102023781,0.5,0.5,0.1,0.1
52.924,-0.100102546,0.464504596,-0.885570709,-0.103426253,0.5,0.5,0.1,0.1
52.926,-0.101506991,0.462732527,-0.886497946,-0.104828311,0.5,0.5,0.1,0.1
52.928,-0.102911029,0.460958606,-0.887421638,-0.10622995,0.5,0.5,0.1,0.1
52.93,-0.104314656,0.459182842,-0.88834178,-0.107631164,0.5,0.5,0.1,0.1
52.932,-0.105717865,0.457405242,-0.889258368,-0.109031948,0.5,0.5,0.1,0.1
52.934,-0.107120652,0.455625811,-0.890171399,-0.110432295,0.5,0.5,0.1,0.1
52.936,-0.10852301,0.453844558,-0.89108087,-0.111832201,0.5,0.5,0.1,0.1
52.938,-0.109924934,0.45206149,-0.891986776,-0.113231659,0.5,0.5,0.1,0.1
52.94,-0.111326419,0.450276614,-0.892889115,-0.114630664,0.5,0.5,0.1,0.1
52.942,-0.112727458,0.448489936,-0.893787882,-0.116029211,0.5,0.5,0.1,0.1
52.944,-0.114128046,0.446701464,-0.894683073,-0.117427294,0.5,0.5,0.1,0.1
52.946,-0.115528177,0.444911206,-0.895574686,-0.118824907,0.5,0.5,0.1,0.1
52.948,-0.116927847,0.443119168,-0.896462717,-0.120222045,0.5,0.5,0.1,0.1
52.95,-0.118327049,0.441325358,-0.897347162,-0.121618702,0.5,0.5,0.1,0.1
52.952,-0.119725777,0.439529782,-0.898228017,-0.123014872,0.5,0.5,0.1,0.1
52.954,-0.121124027,0.437732448,-0.89910528,-0.124410551,0.5,0.5,0.1,0.1
52.956,-0.122521792,0.435933363,-0.899978946,-0.125805731,0.5,0.5,0.1,0.1
52.958,-0.123919067,0.434132535,-0.900849012,-0.127200409,0.5,0.5,0.1,0.1
52.96,-0.125315846,0.43232997,-0.901715475,-0.128594577,0.5,0.5,0.1,0.1
52.962,-0.126712124,0.430525675,-0.902578331,-0.129988232,0.5,0.5,0.1,0.1
52.964,-0.128107896,0.428719659,-0.903437576,-0.131381366,0.5,0.5,0.1,0.1
52.966,-0.129503154,0.426911927,-0.904293208,-0.132773975,0.5,0.5,0.1,0.1
52.968,-0.130897895,0.425102488,-0.905145223,-0.134166053,0.5,0.5,0.1,0.1
52.97,-0.132292112,0.423291349,-0.905993617,-0.135557594,0.5,0.5,0.1,0.1
52.972,-0.1336858,0.421478516,-0.906838387,-0.136948593,0.5,0.5,0.1,0.1
52.974,-0.135078954,0.419663998,-0.90767953,-0.138339044,0.5,0.5,0.1,0.1
52.976,-0.136471567,0.4178478,-0.908517042,-0.139728941,0.5,0.5,0.1,0.1
52.978,-0.137863634,0.416029932,-0.90935092,-0.14111828,0.5,0.5,0.1,0.1
52.98,-0.139255149,0.414210399,-0.910181161,-0.142507054,0.5,0.5,0.1,0.1
52.982,-0.140646108,0.41238921,-0.911007761,-0.143895259,0.5,0.5,0.1,0.1
52.984,-0.142036504,0.410566371,-0.911830716,-0.145282887,0.5,0.5,0.1,0.1
52.986,-0.143426332,0.408741889,-0.912650025,-0.146669935,0.5,0.5,0.1,0.1
52.988,-0.144815586,0.406915773,-0.913465683,-0.148056396,0.5,0.5,0.1,0.1
52.99,-0.146204261,0.405088029,-0.914277687,-0.149442264,0.5,0.5,0.1,0.1
52.992,-0.147592351,0.403258665,-0.915086034,-0.150827535,0.5,0.5,0.1,0.1
52.994,-0.148979851,0.401427687,-0.915890721,-0.152212203,0.5,0.5,0.1,0.1
52.996,-0.150366754,0.399595104,-0.916691744,-0.153596261,0.5,0.5,0.1,0.1
52.998,-0.151753057,0.397760923,-0.9174891,-0.154979706,0.5,0.5,0.1,0.1
53,-0.153138752,0.39592515,-0.918282786,-0.15636253,0.5,0.5,0.1,0.1
53.002,-0.154523835,0.394087794,-0.919072799,-0.157744729,0.5,0.5,0.1,0.1
53.004,-0.1559083,0.392248861,-0.919859136,-0.159126297,0.5,0.5,0.1,0.1
53.006,-0.157292141,0.39040836,-0.920641794,-0.160507229,0.5,0.5,0.1,0.1
53.008,-0.158675352,0.388566297,-0.921420769,-0.161887518,0.5,0.5,0.1,0.1
53.01,-0.16005793,0.386722679,-0.922196058,-0.16326716,0.5,0.5,0.1,0.1
53.012,-0.161439867,0.384877515,-0.922967658,-0.164646149,0.5,0.5,0.1,0.1
53.014,-0.162821158,0.383030811,-0.923735567,-0.166024479,0.5,0.5,0.1,0.1
53.016,-0.164201798,0.381182575,-0.924499781,-0.167402145,0.5,0.5,0.1,0.1
53.018,-0.165581781,0.379332814,-0.925260296,-0.168779142,0.5,0.5,0.1,0.1
53.02,-0.166961101,0.377481536,-0.926017111,-0.170155463,0.5,0.5,0.1,0.1
53.022,-0.168339754,0.375628748,-0.926770221,-0.171531104,0.5,0.5,0.1,0.1
53.024,-0.169717734,0.373774458,-0.927519625,-0.172906059,0.5,0.5,0.1,0.1
53.026,-0.171095035,0.371918672,-0.928265318,-0.174280322,0.5,0.5,0.1,0.1
53.028,-0.172471651,0.370061399,-0.929007299,-0.175653888,0.5,0.5,0.1,0.1
53.03,-0.173847577,0.368202646,-0.929745563,-0.177026751,0.5,0.5,0.1,0.1
53.032,-0.175222808,0.366342419,-0.930480108,-0.178398906,0.5,0.5,0.1,0.1
53.034,-0.176597339,0.364480728,-0.931210932,-0.179770348,0.5,0.5,0.1,0.1
53.036,-0.177971162,0.362617578,-0.93193803,-0.18114107,0.5,0.5,0.1,0.1
53.038,-0.179344274,0.360752978,-0.932661401,-0.182511068,0.5,0.5,0.1,0.1
53.04,-0.180716669,0.358886935,-0.933381041,-0.183880336,0.5,0.5,0.1,0.1
53.042,-0.18208834,0.357019456,-0.934096948,-0.185248869,0.5,0.5,0.1,0.1
53.044,-0.183459284,0.35515055,-0.934809118,-0.18661666,0.5,0.5,0.1,0.1
53.046,-0.184829493,0.353280222,-0.935517549,-0.187983705,0.5,0.5,0.1,0.1
53.048,-0.186198963,0.351408482,-0.936222238,-0.189349998,0.5,0.5,0.1,0.1
53.05,-0.187567688,0.349535336,-0.936923182,-0.190715534,0.5,0.5,0.1,0.1
53.052,-0.188935663,0.347660792,-0.937620378,-0.192080306,0.5,0.5,0.1,0.1
53.054,-0.190302883,0.345784857,-0.938313824,-0.193444311,0.5,0.5,0.1,0.1
53.056,-0.191669341,0.343907539,-0.939003517,-0.194807542,0.5,0.5,0.1,0.1
53.058,-0.193035032,0.342028845,-0.939689453,-0.196169993,0.5,0.5,0.1,0.1
53.06,-0.194399952,0.340148784,-0.940371631,-0.19753166,0.5,0.5,0.1,0.1
53.062,-0.195764093,0.338267361,-0.941050048,-0.198892536,0.5,0.5,0.1,0.1
53.064,-0.197127452,0.336384586,-0.9417247,-0.200252617,0.5,0.5,0.1,0.1
53.066,-0.198490022,0.334500465,-0.942395585,-0.201611897,0.5,0.5,0.1,0.1
53.068,-0.199851798,0.332615006,-0.943062701,-0.202970371,0.5,0.5,0.1,0.1
53.07,-0.201212775,0.330728217,-0.943726044,-0.204328033,0.5,0.5,0.1,0.1
53.072,-0.202572947,0.328840105,-0.944385613,-0.205684877,0.5,0.5,0.1,0.1
53.074,-0.203932308,0.326950677,-0.945041404,-0.207040899,0.5,0.5,0.1,0.1
53.076,-0.205290854,0.325059941,-0.945693415,-0.208396092,0.5,0.5,0.1,0.1
53.078,-0.206648579,0.323167906,-0.946341643,-0.209750452,0.5,0.5,0.1,0.1
53.08,-0.208005477,0.321274577,-0.946986085,-0.211103973,0.5,0.5,0.1,0.1
53.082,-0.209361543,0.319379964,-0.94762674,-0.21245665,0.5,0.5,0.1,0.1
53.084,-0.210716772,0.317484073,-0.948263604,-0.213808476,0.5,0.5,0.1,0.1
53.086,-0.212071158,0.315586912,-0.948896676,-0.215159448,0.5,0.5,0.1,0.1
53.088,-0.213424695,0.313688489,-0.949525951,-0.216509558,0.5,0.5,0.1,0.1
53.09,-0.214777379,0.311788811,-0.950151429,-0.217858803,0.5,0.5,0.1,0.1
53.092,-0.216129204,0.309887886,-0.950773106,-0.219207177,0.5,0.5,0.1,0.1
53.094,-0.217480164,0.307985721,-0.951390979,-0.220554673,0.5,0.5,0.1,0.1
53.096,-0.218830254,0.306082324,-0.952005048,-0.221901287,0.5,0.5,0.1,0.1
53.098,-0.220179469,0.304177703,-0.952615308,-0.223247014,0.5,0.5,0.1,0.1
53.1,-0.221527803,0.302271866,-0.953221758,-0.224591848,0.5,0.5,0.1,0.1
53.102,-0.222875251,0.300364819,-0.953824395,-0.225935783,0.5,0.5,0.1,0.1
53.104,-0.224221808,0.298456571,-0.954423216,-0.227278815,0.5,0.5,0.1,0.1
53.106,-0.225567468,0.296547128,-0.95501822,-0.228620937,0.5,0.5,0.1,0.1
53.108,-0.226912225,0.2946365,-0.955609404,-0.229962145,0.5,0.5,0.1,0.1
53.11,-0.228256075,0.292724693,-0.956196765,-0.231302433,0.5,0.5,0.1,0.1
53.112,-0.229599012,0.290811716,-0.956780302,-0.232641796,0.5,0.5,0.1,0.1
53.114,-0.23094103,0.288897575,-0.957360011,-0.233980228,0.5,0.5,0.1,0.1
53.116,-0.232282125,0.286982278,-0.957935891,-0.235317725,0.5,0.5,0.1,0.1
53.118,-0.23362229,0.285065834,-0.95850794,-0.23665428,0.5,0.5,0.1,0.1
53.12,-0.234961521,0.283148249,-0.959076154,-0.237989889,0.5,0.5,0.1,0.1
53.122,-0.236299812,0.281229532,-0.959640532,-0.239324545,0.5,0.5,0.1,0.1
53.124,-0.237637158,0.279309689,-0.960201071,-0.240658244,0.5,0.5,0.1,0.1
53.126,-0.238973554,0.27738873,-0.96075777,-0.241990981,0.5,0.5,0.1,0.1
53.128,-0.240308993,0.275466661,-0.961310626,-0.24332275,0.5,0.5,0.1,0.1
53.13,-0.241643471,0.27354349,-0.961859636,-0.244653545,0.5,0.5,0.1,0.1
53.132,-0.242976983,0.271619225,-0.962404799,-0.245983362,0.5,0.5,0.1,0.1
53.134,-0.244309523,0.269693873,-0.962946112,-0.247312195,0.5,0.5,0.1,0.1
53.136,-0.245641085,0.267767443,-0.963483574,-0.248640038,0.5,0.5,0.1,0.1
53.138,-0.246971665,0.265839942,-0.964017181,-0.249966887,0.5,0.5,0.1,0.1
53.14,-0.248301258,0.263911377,-0.964546933,-0.251292737,0.5,0.5,0.1,0.1
53.142,-0.249629856,0.261981756,-0.965072826,-0.252617581,0.5,0.5,0.1,0.1
53.144,-0.250957457,0.260051088,-0.965594859,-0.253941414,0.5,0.5,0.1,0.1
53.146,-0.252284053,0.25811938,-0.96611303,-0.255264232,0.5,0.5,0.1,0.1
53.148,-0.253609641,0.256186639,-0.966627336,-0.256586029,0.5,0.5,0.1,0.1
53.15,-0.254934214,0.254252873,-0.967137775,-0.257906799,0.5,0.5,0.1,0.1
53.152,-0.256257767,0.25231809,-0.967644347,-0.259226538,0.5,0.5,0.1,0.1
53.154,-0.257580295,0.250382298,-0.968147047,-0.26054524,0.5,0.5,0.1,0.1
53.156,-0.258901793,0.248445504,-0.968645875,-0.261862899,0.5,0.5,0.1,0.1
53.158,-0.260222255,0.246507717,-0.969140828,-0.263179511,0.5,0.5,0.1,0.1
53.16,-0.261541677,0.244568944,-0.969631905,-0.264495071,0.5,0.5,0.1,0.1
53.162,-0.262860052,0.242629192,-0.970119104,-0.265809572,0.5,0.5,0.1,0.1
53.164,-0.264177376,0.24068847,-0.970602421,-0.267123011,0.5,0.5,0.1,0.1
53.166,-0.265493643,0.238746785,-0.971081857,-0.268435381,0.5,0.5,0.1,0.1
53.168,-0.266808848,0.236804145,-0.971557408,-0.269746677,0.5,0.5,0.1,0.1
53.17,-0.268122986,0.234860558,-0.972029073,-0.271056894,0.5,0.5,0.1,0.1
53.172,-0.269436051,0.232916031,-0.97249685,-0.272366026,0.5,0.5,0.1,0.1
53.174,-0.270748039,0.230970573,-0.972960736,-0.27367407,0.5,0.5,0.1,0.1
53.176,-0.272058944,0.229024191,-0.973420731,-0.274981018,0.5,0.5,0.1,0.1
53.178,-0.27336876,0.227076893,-0.973876832,-0.276286867,0.5,0.5,0.1,0.1
53.18,-0.274677483,0.225128686,-0.974329038,-0.277591611,0.5,0.5,0.1,0.1
53.182,-0.275985107,0.223179579,-0.974777347,-0.278895244,0.5,0.5,0.1,0.1
53.184,-0.277291627,0.22122958,-0.975221756,-0.280197762,0.5,0.5,0.1,0.1
53.186,-0.278597039,0.219278695,-0.975662264,-0.281499159,0.5,0.5,0.1,0.1
53.188,-0.279901335,0.217326933,-0.97609887,-0.282799429,0.5,0.5,0.1,0.1
53.19,-0.281204512,0.215374302,-0.976531571,-0.284098569,0.5,0.5,0.1,0.1
53.192,-0.282506565,0.213420809,-0.976960367,-0.285396572,0.5,0.5,0.1,0.1
53.194,-0.283807487,0.211466463,-0.977385254,-0.286693434,0.5,0.5,0.1,0.1
53.196,-0.285107274,0.209511271,-0.977806232,-0.287989149,0.5,0.5,0.1,0.1
53.198,-0.286405921,0.207555241,-0.978223299,-0.289283712,0.5,0.5,0.1,0.1
53.2,-0.287703422,0.20559838,-0.978636452,-0.290577118,0.5,0.5,0.1,0.1
53.202,-0.288999772,0.203640698,-0.979045692,-0.291869361,0.5,0.5,0.1,0.1
53.204,-0.290294966,0.2016822,-0.979451015,-0.293160437,0.5,0.5,0.1,0.1
53.206,-0.291588999,0.199722896,-0.97985242,-0.294450341,0.5,0.5,0.1,0.1
53.208,-0.292881866,0.197762793,-0.980249906,-0.295739066,0.5,0.5,0.1,0.1
53.21,-0.294173561,0.195801899,-0.980643471,-0.297026609,0.5,0.5,0.1,0.1
53.212,-0.295464079,0.193840222,-0.981033113,-0.298312963,0.5,0.5,0.1,0.1
53.214,-0.296753416,0.191877769,-0.981418831,-0.299598125,0.5,0.5,0.1,0.1
53.216,-0.298041565,0.189914549,-0.981800623,-0.300882088,0.5,0.5,0.1,0.1
53.218,-0.299328523,0.187950569,-0.982178489,-0.302164847,0.5,0.5,0.1,0.1
53.22,-0.300614283,0.185985838,-0.982552425,-0.303446398,0.5,0.5,0.1,0.1
53.222,-0.30189884,0.184020362,-0.982922431,-0.304726735,0.5,0.5,0.1,0.1
53.224,-0.303182191,0.182054151,-0.983288506,-0.306005853,0.5,0.5,0.1,0.1
53.226,-0.304464328,0.180087211,-0.983650648,-0.307283747,0.5,0.5,0.1,0.1
53.228,-0.305745247,0.178119551,-0.984008854,-0.308560411,0.5,0.5,0.1,0.1
53.23,-0.307024944,0.176151178,-0.984363125,-0.309835842,0.5,0.5,0.1,0.1
53.232,-0.308303412,0.174182101,-0.984713459,-0.311110033,0.5,0.5,0.1,0.1
53.234,-0.309580647,0.172212327,-0.985059853,-0.31238298,0.5,0.5,0.1,0.1
53.236,-0.310856644,0.170241864,-0.985402308,-0.313654677,0.5,0.5,0.1,0.1
53.238,-0.312131397,0.16827072,-0.98574082,-0.31492512,0.5,0.5,0.1,0.1
53.24,-0.313404902,0.166298903,-0.98607539,-0.316194303,0.5,0.5,0.1,0.1
53.242,-0.314677154,0.164326421,-0.986406015,-0.317462221,0.5,0.5,0.1,0.1
53.244,-0.315948146,0.162353282,-0.986732695,-0.31872887,0.5,0.5,0.1,0.1
53.246,-0.317217875,0.160379493,-0.987055428,-0.319994243,0.5,0.5,0.1,0.1
53.248,-0.318486335,0.158405063,-0.987374213,-0.321258336,0.5,0.5,0.1,0.1
53.25,-0.319753521,0.156429999,-0.987689048,-0.322521145,0.5,0.5,0.1,0.1
53.252,-0.321019428,0.154454309,-0.987999932,-0.323782663,0.5,0.5,0.1,0.1
53.254,-0.322284051,0.152478002,-0.988306865,-0.325042886,0.5,0.5,0.1,0.1
53.256,-0.323547384,0.150501085,-0.988609844,-0.326301809,0.5,0.5,0.1,0.1
53.258,-0.324809424,0.148523565,-0.988908869,-0.327559427,0.5,0.5,0.1,0.1
53.26,-0.326070164,0.146545452,-0.989203938,-0.328815735,0.5,0.5,0.1,0.1
53.262,-0.3273296,0.144566752,-0.98949505,-0.330070727,0.5,0.5,0.1,0.1
53.264,-0.328587727,0.142587474,-0.989782204,-0.331324399,0.5,0.5,0.1,0.1
53.266,-0.329844539,0.140607626,-0.9900654,-0.332576746,0.5,0.5,0.1,0.1
53.268,-0.331100032,0.138627215,-0.990344635,-0.333827762,0.5,0.5,0.1,0.1
53.27,-0.332354201,0.13664625,-0.990619908,-0.335077444,0.5,0.5,0.1,0.1
53.272,-0.33360704,0.134664738,-0.990891219,-0.336325784,0.5,0.5,0.1,0.1
53.274,-0.334858545,0.132682688,-0.991158567,-0.33757278,0.5,0.5,0.1,0.1
53.276,-0.33610871,0.130700107,-0.99142195,-0.338818425,0.5,0.5,0.1,0.1
53.278,-0.337357531,0.128717003,-0.991681367,-0.340062715,0.5,0.5,0.1,0.1
53.28,-0.338605002,0.126733384,-0.991936817,-0.341305645,0.5,0.5,0.1,0.1
53.282,-0.339851119,0.124749258,-0.9921883,-0.342547209,0.5,0.5,0.1,0.1
53.284,-0.341095877,0.122764633,-0.992435814,-0.343787404,0.5,0.5,0.1,0.1
53.286,-0.34233927,0.120779517,-0.992679358,-0.345026223,0.5,0.5,0.1,0.1
53.288,-0.343581294,0.118793918,-0.992918932,-0.346263662,0.5,0.5,0.1,0.1
53.29,-0.344821943,0.116807844,-0.993154534,-0.347499716,0.5,0.5,0.1,0.1
53.292,-0.346061214,0.114821303,-0.993386163,-0.34873438,0.5,0.5,0.1,0.1
53.294,-0.3472991,0.112834302,-0.993613818,-0.349967649,0.5,0.5,0.1,0.1
53.296,-0.348535596,0.11084685,-0.9938375,-0.351199518,0.5,0.5,0.1,0.1
53.298,-0.349770699,0.108858955,-0.994057206,-0.352429982,0.5,0.5,0.1,0.1
53.3,-0.351004403,0.106870624,-0.994272935,-0.353659037,0.5,0.5,0.1,0.1
53.302,-0.352236702,0.104881866,-0.994484688,-0.354886677,0.5,0.5,0.1,0.1
53.304,-0.353467593,0.102892688,-0.994692462,-0.356112898,0.5,0.5,0.1,0.1
53.306,-0.35469707,0.100903099,-0.994896258,-0.357337694,0.5,0.5,0.1,0.1
53.308,-0.355925128,0.098913106,-0.995096075,-0.35856106,0.5,0.5,0.1,0.1
53.31,-0.357151762,0.096922717,-0.99529191,-0.359782993,0.5,0.5,0.1,0.1
53.312,-0.358376967,0.094931941,-0.995483765,-0.361003486,0.5,0.5,0.1,0.1
53.314,-0.35960074,0.092940785,-0.995671638,-0.362222535,0.5,0.5,0.1,0.1
53.316,-0.360823073,0.090949257,-0.995855528,-0.363440136,0.5,0.5,0.1,0.1
53.318,-0.362043964,0.088957365,-0.996035435,-0.364656283,0.5,0.5,0.1,0.1
53.32,-0.363263406,0.086965118,-0.996211357,-0.365870971,0.5,0.5,0.1,0.1
53.322,-0.364481395,0.084972522,-0.996383295,-0.367084195,0.5,0.5,0.1,0.1
53.324,-0.365697927,0.082979587,-0.996551247,-0.368295951,0.5,0.5,0.1,0.1
53.326,-0.366912995,0.08098632,-0.996715213,-0.369506234,0.5,0.5,0.1,0.1
53.328,-0.368126596,0.078992729,-0.996875192,-0.370715039,0.5,0.5,0.1,0.1
53.33,-0.369338724,0.076998822,-0.997031184,-0.371922361,0.5,0.5,0.1,0.1
53.332,-0.370549375,0.075004607,-0.997183187,-0.373128196,0.5,0.5,0.1,0.1
53.334,-0.371758544,0.073010092,-0.997331202,-0.374332538,0.5,0.5,0.1,0.1
53.336,-0.372966226,0.071015285,-0.997475227,-0.375535382,0.5,0.5,0.1,0.1
53.338,-0.374172416,0.069020194,-0.997615263,-0.376736725,0.5,0.5,0.1,0.1
53.34,-0.375377109,0.067024826,-0.997751308,-0.37793656,0.5,0.5,0.1,0.1
53.342,-0.376580301,0.065029191,-0.997883362,-0.379134884,0.5,0.5,0.1,0.1
53.344,-0.377781986,0.063033296,-0.998011425,-0.380331691,0.5,0.5,0.1,0.1
53.346,-0.37898216,0.061037148,-0.998135495,-0.381526977,0.5,0.5,0.1,0.1
53.348,-0.380180819,0.059040756,-0.998255573,-0.382720737,0.5,0.5,0.1,0.1
53.35,-0.381377956,0.057044128,-0.998371658,-0.383912966,0.5,0.5,0.1,0.1
53.352,-0.382573568,0.055047272,-0.998483749,-0.385103659,0.5,0.5,0.1,0.1
53.354,-0.38376765,0.053050196,-0.998591847,-0.386292812,0.5,0.5,0.1,0.1
53.356,-0.384960197,0.051052908,-0.99869595,-0.38748042,0.5,0.5,0.1,0.1
53.358,-0.386151204,0.049055415,-0.998796058,-0.388666478,0.5,0.5,0.1,0.1
53.36,-0.387340666,0.047057726,-0.998892172,-0.389850981,0.5,0.5,0.1,0.1
53.362,-0.388528579,0.045059849,-0.998984289,-0.391033924,0.5,0.5,0.1,0.1
53.364,-0.389714938,0.043061792,-0.999072411,-0.392215304,0.5,0.5,0.1,0.1
53.366,-0.390899738,0.041063562,-0.999156536,-0.393395115,0.5,0.5,0.1,0.1
53.368,-0.392082974,0.039065168,-0.999236665,-0.394573352,0.5,0.5,0.1,0.1
53.37,-0.393264642,0.037066618,-0.999312797,-0.395750011,0.5,0.5,0.1,0.1
53.372,-0.394444737,0.03506792,-0.999384931,-0.396925086,0.5,0.5,0.1,0.1
53.374,-0.395623254,0.033069081,-0.999453068,-0.398098575,0.5,0.5,0.1,0.1
53.376,-0.396800189,0.03107011,-0.999517208,-0.39927047,0.5,0.5,0.1,0.1
53.378,-0.397975536,0.029071015,-0.999577349,-0.400440769,0.5,0.5,0.1,0.1
53.38,-0.399149292,0.027071803,-0.999633492,-0.401609466,0.5,0.5,0.1,0.1
53.382,-0.400321451,0.025072483,-0.999685636,-0.402776556,0.5,0.5,0.1,0.1
53.384,-0.401492009,0.023073063,-0.999733781,-0.403942036,0.5,0.5,0.1,0.1
53.386,-0.402660961,0.021073551,-0.999777928,-0.405105899,0.5,0.5,0.1,0.1
53.388,-0.403828302,0.019073954,-0.999818076,-0.406268142,0.5,0.5,0.1,0.1
53.39,-0.404994027,0.017074281,-0.999854224,-0.40742876,0.5,0.5,0.1,0.1
53.392,-0.406158133,0.01507454,-0.999886373,-0.408587749,0.5,0.5,0.1,0.1
53.394,-0.407320614,0.013074738,-0.999914522,-0.409745103,0.5,0.5,0.1,0.1
53.396,-0.408481466,0.011074885,-0.999938672,-0.410900818,0.5,0.5,0.1,0.1
53.398,-0.409640684,0.009074986,-0.999958821,-0.412054889,0.5,0.5,0.1,0.1
53.4,-0.410798264,0.007075052,-0.999974972,-0.413207312,0.5,0.5,0.1,0.1
53.402,-0.4119542,0.005075089,-0.999987122,-0.414358083,0.5,0.5,0.1,0.1
53.404,-0.413108488,0.003075106,-0.999995272,-0.415507196,0.5,0.5,0.1,0.1
53.406,-0.414261124,0.001075111,-0.999999422,-0.416654647,0.5,0.5,0.1,0.1
53.408,-0.415412103,-0.000924889,-0.999999572,-0.417800431,0.5,0.5,0.1,0.1
53.41,-0.41656142,-0.002924885,-0.999995723,-0.418944544,0.5,0.5,0.1,0.1
53.412,-0.417709071,-0.004924869,-0.999987873,-0.420086981,0.5,0.5,0.1,0.1
53.414,-0.418855052,-0.006924834,-0.999976023,-0.421227738,0.5,0.5,0.1,0.1
53.416,-0.419999356,-0.00892477,-0.999960173,-0.42236681,0.5,0.5,0.1,0.1
53.418,-0.421141981,-0.010924672,-0.999940324,-0.423504193,0.5,0.5,0.1,0.1
53.42,-0.422282921,-0.012924529,-0.999916475,-0.424639882,0.5,0.5,0.1,0.1
53.422,-0.423422173,-0.014924335,-0.999888626,-0.425773872,0.5,0.5,0.1,0.1
53.424,-0.42455973,-0.016924081,-0.999856777,-0.426906159,0.5,0.5,0.1,0.1
53.426,-0.425695589,-0.018923759,-0.99982093,-0.428036738,0.5,0.5,0.1,0.1
53.428,-0.426829745,-0.020923362,-0.999781082,-0.429165605,0.5,0.5,0.1,0.1
53.43,-0.427962194,-0.022922881,-0.999737236,-0.430292756,0.5,0.5,0.1,0.1
53.432,-0.429092932,-0.024922308,-0.999689391,-0.431418185,0.5,0.5,0.1,0.1
53.434,-0.430221953,-0.026921636,-0.999637547,-0.432541889,0.5,0.5,0.1,0.1
53.436,-0.431349252,-0.028920856,-0.999581705,-0.433663862,0.5,0.5,0.1,0.1
53.438,-0.432474827,-0.03091996,-0.999521864,-0.434784101,0.5,0.5,0.1,0.1
53.44,-0.433598672,-0.032918941,-0.999458025,-0.435902601,0.5,0.5,0.1,0.1
53.442,-0.434720782,-0.034917789,-0.999390188,-0.437019357,0.5,0.5,0.1,0.1
53.444,-0.435841153,-0.036916499,-0.999318354,-0.438134365,0.5,0.5,0.1,0.1
53.446,-0.436959781,-0.03891506,-0.999242522,-0.43924762,0.5,0.5,0.1,0.1
53.448,-0.438076661,-0.040913466,-0.999162694,-0.440359119,0.5,0.5,0.1,0.1
53.45,-0.439191789,-0.042911708,-0.999078868,-0.441468856,0.5,0.5,0.1,0.1
53.452,-0.44030516,-0.044909779,-0.998991047,-0.442576827,0.5,0.5,0.1,0.1
53.454,-0.44141677,-0.04690767,-0.998899229,-0.443683028,0.5,0.5,0.1,0.1
53.456,-0.442526615,-0.048905373,-0.998803416,-0.444787454,0.5,0.5,0.1,0.1
53.458,-0.443634689,-0.050902881,-0.998703608,-0.445890101,0.5,0.5,0.1,0.1
53.46,-0.444740988,-0.052900185,-0.998599805,-0.446990964,0.5,0.5,0.1,0.1
53.462,-0.445845509,-0.054897277,-0.998492007,-0.44809004,0.5,0.5,0.1,0.1
53.464,-0.446948246,-0.05689415,-0.998380216,-0.449187323,0.5,0.5,0.1,0.1
53.466,-0.448049195,-0.058890796,-0.998264431,-0.450282809,0.5,0.5,0.1,0.1
53.468,-0.449148353,-0.060887205,-0.998144653,-0.451376495,0.5,0.5,0.1,0.1
53.47,-0.450245713,-0.062883372,-0.998020882,-0.452468374,0.5,0.5,0.1,0.1
53.472,-0.451341273,-0.064879286,-0.99789312,-0.453558444,0.5,0.5,0.1,0.1
53.474,-0.452435027,-0.066874941,-0.997761365,-0.4546467,0.5,0.5,0.1,0.1
53.476,-0.453526972,-0.068870329,-0.99762562,-0.455733137,0.5,0.5,0.1,0.1
53.478,-0.454617102,-0.070865441,-0.997485884,-0.456817751,0.5,0.5,0.1,0.1
53.48,-0.455705414,-0.07286027,-0.997342158,-0.457900538,0.5,0.5,0.1,0.1
53.482,-0.456791903,-0.074854807,-0.997194443,-0.458981493,0.5,0.5,0.1,0.1
53.484,-0.457876565,-0.076849045,-0.997042739,-0.460060612,0.5,0.5,0.1,0.1
53.486,-0.458959396,-0.078842975,-0.996887047,-0.461137891,0.5,0.5,0.1,0.1
53.488,-0.460040391,-0.080836591,-0.996727368,-0.462213326,0.5,0.5,0.1,0.1
53.49,-0.461119545,-0.082829882,-0.996563701,-0.463286911,0.5,0.5,0.1,0.1
53.492,-0.462196855,-0.084822843,-0.996396048,-0.464358644,0.5,0.5,0.1,0.1
53.494,-0.463272316,-0.086815464,-0.99622441,-0.465428519,0.5,0.5,0.1,0.1
53.496,-0.464345924,-0.088807738,-0.996048787,-0.466496532,0.5,0.5,0.1,0.1
53.498,-0.465417675,-0.090799656,-0.995869179,-0.46756268,0.5,0.5,0.1,0.1
53.5,-0.466487564,-0.092791212,-0.995685588,-0.468626957,0.5,0.5,0.1,0.1
53.502,-0.467555587,-0.094782396,-0.995498015,-0.469689359,0.5,0.5,0.1,0.1
